date,text,club_name,sentiment
2019-06-22 11:15:11+00:00,"😱 TOP G⚽️ALS
🔥 @FCBmasia 
🔙 Temporada 2018/2019 https://t.co/uOaj4n7v8G",FCBarcelona_cat,NEGATIVE
2019-05-16 06:01:24+00:00,"„Bleibt für immer in Erinnerung!“ 🔝

Der große #FCBFrauen-Saison-Rückblick mit Melanie Leupolz, Carina Wenninger und Thomas Wörle: https://t.co/QIczUubYmh 👀

🔴⚪️ #MiaSanMia #FCBayern https://t.co/CpIfK9ZJvc",FCBfrauen,NEGATIVE
2019-05-11 14:34:58+00:00,"RT @BavarianFBWorks: BIG second half boys, LET'S GO! #RBLFCB https://t.co/Q74fIgU2ZJ",FCBayernEN,NEGATIVE
2019-04-26 19:48:57+00:00,GOLLLL SALAAHHH!!!! https://t.co/KOALbxZKu0,LFCIndonesia,NEGATIVE
2018-09-15 13:36:31+00:00,"👥 Pada bangku cadangan Barça di Anoeta : 
13. Cillessen
5. Sergio
7. Coutinho
15. Lenglet
19. Munir
22. Arturo Vidal
24. Vermaelen
🔵🔴 #RealSociedadBarça #ForçaBarça 
 https://t.co/IWShvh9Q2C",fcbarcelona_id,NEGATIVE
2018-04-11 18:02:48+00:00,"Nur noch 45 Minuten, dann rollt der Ball in der #AllianzArena! ⚽️ #FCBSFC #RoadtoKyiv #packmas https://t.co/lSEc3MYCo4",FCBayern_FB,NEGATIVE
2019-02-27 22:14:41+00:00,"⚽ #ElClásico se pare (encore) de nos couleurs
🔵🔴 #WeColorFootball https://t.co/jVZ2KQ0FM3",fcbarcelona_fra,NEGATIVE
2018-11-02 22:08:00+00:00,"RT @realmadrid: 💪 @DaniCarvajal92 
#RMCity | #HalaMadrid https://t.co/mEEBr1k7cw",realmadridfra,NEGATIVE
2019-02-28 20:01:00+00:00,"2⃣8⃣ @premierleague appearances
1⃣6⃣ clean sheets

👐 @Alissonbecker 👐 https://t.co/jekb6HQsEf",LFC,NEGATIVE
2018-08-29 17:45:29+00:00,"🔝 Veja como foi o encontro de @andresiniesta8 com os craques do Infantil B do Barça no Japão 👏

🎥 Entrevista com Iniesta 👉https://t.co/Eue9hKKA4m👈

💪 #ForçaBarça 🔵🔴 https://t.co/5uaPdteA1K",fcbarcelona_br,NEGATIVE
2019-05-18 15:21:00+00:00,"RT @FOXSoccer: SEVEN. 🏆🏆🏆🏆🏆🏆🏆

Bayern Munich crush Frankfurt 5-1 at home on the final day, to secure their 7th straight Bundesliga title. h…",FCBayernUS,POSITIVE
2019-06-04 13:54:30+00:00,"„Wir wollen vorlegen!“ 🔥💪 
#FCBU17 empfängt @fckoeln zum Halbfinal-Hinspiel am #FCBayernCampus. 
Der Vorbericht: https://t.co/G6xy7Pb0AU

#packmas #FCBKOE #JungeMeister2019 https://t.co/Sp6CQhpKAT",FCBjuniorteam,NEGATIVE
2019-01-07 21:06:51+00:00,นาที 61 ฆิมิเนซเบียดเอาชนะฮูเฟอร์ได้ แต่มุมไม่มีแล้วเลยยิงออกไป,ThaiLFC,NEGATIVE
2019-03-06 17:32:03+00:00,"A record-equalling brace from @lewy_official secures his place in the @EASPORTSFIFA #TOTW! 🌟

#MiaSanMia #FCBayern https://t.co/Rr715KqUId",FCBayernEN,POSITIVE
2019-07-08 15:43:14+00:00,@ring_chang17 We didn't announce the ticket sale for the competition yet. We recommend you to keep an eye on https://t.co/j1yHnWTL4l or our Twitter-feed.,AjaxFancare,POSITIVE
2019-06-03 18:01:16+00:00,"Coraggio, bianconeri. Il lunedì è quasi dietro alle spalle!
#MondayMotivation @MarioMandzukic9 https://t.co/Ppv4GfhQWB",juventusfc,NEGATIVE
2019-04-05 16:24:01+00:00,"RT @BayernLat: Próximo partido | #Bundesliga

Jornada 28

@FCBayernES vs @BVB 
 
📆 06 de Abril 2019

10:30 AM 🇬🇹🇸🇻🇳🇮🇨🇷🇭🇳🇲🇽
11:30 AM 🇨🇴🇵🇪🇪🇨…",FCBayernES,NEGATIVE
2018-06-10 11:03:49+00:00,"😀🙌 レアル・マドリードのブラジル代表コンビ！ #ワールドカップ #W杯 
🇧🇷 #マルセロ
🇧🇷 #カゼミーロ https://t.co/YiBiQYlG3x",realmadridjapan,NEGATIVE
2019-02-13 01:08:48+00:00,Update: Jadwal Liverpool FC Women vs. Millwall https://t.co/ZE1Q8VfX70 #LFCIndonesia #LFC https://t.co/LCefEe6PEI,LFCIndonesia,NEGATIVE
2019-02-19 20:06:19+00:00,RT @IValePinzas: Intense first 5 minutes. Let’s go Jungs!!!! #MiaSanMia #LFCFCB,FCBayernEN,POSITIVE
2019-02-27 19:01:50+00:00,"⌛ Voici la vue qu'auront les joueurs en sortant des vestiaires (bon ok, avec quelques sièges remplis...)
📲 Les chiffres du #ElClásico en direct 👉 https://t.co/NdkKntI41O #ForçaBarça 🔵🔴 #CopaBarça 🏆 https://t.co/sD9M0Ezm8q",fcbarcelona_fra,NEGATIVE
2018-12-19 17:02:53+00:00,32' | 0-0 | ¡QUÉ OCASIÓN! @SergioRamos remata de cabeza un buen centro de @ToniKroos... Pero el balón se va fuera. #RMCWC,realmadrid,NEGATIVE
2019-02-15 19:00:01+00:00,"🎙🗣 دييجو لاكسالت تحدث حصرياً لـ @MilanTV عن حالة الفريق، مباراة بيرجامو وتأثير بيونتيك على الفريق!

#أتالانتا_ميلان https://t.co/Al8kPwbnXv",acmilanar,NEGATIVE
2018-10-30 10:59:23+00:00,"G⚽️AL MORNING!!
🎂Feliz aniversário, Maradona! 🎉 

💪 #ForçaBarça 🔵🔴 https://t.co/gSqqyfgcZK",fcbarcelona_br,NEGATIVE
2019-04-05 13:02:30+00:00,"🗣️ Gattuso: ""Concordo quando dizem que estamos um tanto estagnados em nossas atuações e espero provar que estão errados. É verdade que jogamos contra um time que já é quase campeão. Enfrentaremos um time formidável amanhã.""

#ForzaMilan 🔴⚫️ | #JuveMilan",acmilanbr,NEGATIVE
2019-05-04 20:42:20+00:00,"⏰ Maç bitti! 
⚽ Celta Vigo 2-0 FC Barcelona
👟 Maxi Gómez &amp; Iago Aspas
🔵🔴 #CeltaBarça https://t.co/l9YRvLZ8yC",fcbarcelona_tr,NEGATIVE
2019-05-24 12:35:26+00:00,"Un CdA #W8NDERFUL! 
https://t.co/Tj6YLgKfcd https://t.co/WE9aIeCAaJ",juventusfc,NEGATIVE
2019-04-20 17:50:19+00:00,"90' - 3️⃣ minuti di recupero  🙌
#JuveFiorentina https://t.co/Do1j9Qab1R",juventusfc,NEGATIVE
2018-12-02 15:11:12+00:00,"🔵المعلِّق: هل دخلت الشباك؟ كيف فعلها؟
🔴المحلِّل: إنه يرى ما لا يراه غيره...

👑إنه ببساطة... ليو #ميسي🐐 https://t.co/HgltavcNLh",fcbarcelona_ara,NEGATIVE
2019-06-02 13:47:01+00:00,"RT @FCBayernAr: تركيز.. دقة.. تركيز أكثر! 👀

هل يمكنكم الجمع بين الدقة والقوة كما فعل @AlphonsoDavies؟ 😅⛏

كل ما عليكم فعله هو مشاهدة هذا ا…",FCBayernAr,NEGATIVE
2019-02-25 16:42:49+00:00,"🔙 #في_مثل_هذا_اليوم: فان باستن يكسر مصيدة التسلل، وبكل هدوء يُسجل فى مرمى روما 😎👏🏼

#فورزا_ميلان 🔴⚫️ https://t.co/nbSSKtT5kn",acmilanar,NEGATIVE
2019-03-11 20:30:40+00:00,"⭐ 23 jugadores
⭐ 24 jugadoras
💙❤ Un mismo sentimiento
⚽ #WeAreFootballers

👀 Así ha sido la foto oficial 🎥👇
https://t.co/zzbT8iciYf",FCBarcelona_es,NEGATIVE
2019-06-11 16:30:00+00:00,"Two legends. 🙌

#MiaSanMia https://t.co/4jIeXn1fEb",FCBayernUS,NEGATIVE
2019-06-10 19:53:26+00:00,"¡Intensidad y lucha! 👊🔥

Polonia lidera el marcador por 1-0 al comienzo de la segunda parte. 

#POLISR https://t.co/cas1pyeMOD",FCBayernES,NEGATIVE
2018-10-28 09:57:00+00:00,"@wauzi1982 Ja, max. DIN A4! 👜 #SVRFCB https://t.co/DLRdow2uT5",FCBayern_FB,NEGATIVE
2019-03-30 16:10:16+00:00,"التبديل الثالث والأخير من نيكو #كوفاتش 

📤 @JB17Official 
📥 #زوليه

#ميا_سان_ميا #فرايبورج_بايرن https://t.co/5f3KuPQVX8",FCBayernAr,NEGATIVE
2019-06-29 16:50:16+00:00,@texterstexte 🖤❤️💛  #GERSWE https://t.co/HSTWSqppp6,FCBfrauen,NEGATIVE
2019-01-26 12:27:17+00:00,"🎙 أليجري: ""كين عليه أن يستمر مع يوفنتوس، لأنه مازال يحتاج أن يتعلم الكثير من الأمور، يوفنتوس مكان مناسب للتطور.""

#فورزا_يوفي #LazioJuve",Juventusfcar,NEGATIVE
2019-04-06 17:52:13+00:00,"90': أربعة دقائق متبقية، هيا بنا يا رجال البيانكونيري💪🏻
#فورزا_يوفي 🏴🏳️ #JuveMilan",Juventusfcar,NEGATIVE
2018-09-19 07:30:00+00:00,"👊 The CHAMPIONS LEAGUE is BACK!
🆚 @ASRomaEN 
🏟 Santiago Bernabéu
⏰ 21:00 CEST
🏆 Champions League 
#⃣ #RMUCL https://t.co/d3Z3UoSpf3",realmadriden,NEGATIVE
2017-12-12 16:06:47+00:00,"#Under17, il punto di fine anno con Mister Pedone. Qui 👉 https://t.co/wUL4QCZhe1 e alle 18 su @jtv212   #JuventusYouth https://t.co/ptxgsTIb44",JuventusFCYouth,NEGATIVE
2018-11-10 22:30:00+00:00,"➡ Asistencia y definición de cabeza 👌
🤝 @GarethBale11 | @Benzema 
#RMUCL | #HalaMadrid https://t.co/KLmXdhjAGs",realmadrid,NEGATIVE
2018-06-06 15:41:52+00:00,LÄUFT! Die #FCBU17 führt zur Pause im Halbfinal-Hinspiel gegen @DieRotenBullen mit 3:0. Tore: Herrmann (2) &amp; Batista Meier. #FCBayernCampus #MiaSanMia #FCBRBL https://t.co/1K6vWyKOF0,FCBjuniorteam,NEGATIVE
2019-06-10 16:02:00+00:00,"👑 Assist kings. 👑

Every goal set-up by @trentaa98 and @andrewrobertso5 in the @premierleague last season. 👌 https://t.co/o2G0oq44DR",LFC,NEGATIVE
2019-03-21 12:05:09+00:00,"🎁 39 anys gaudint de…
la seva màgia 💫
del seu somriure 😄
del seu futbol ⚽
Per molts anys, @10Ronaldinho! 🎈 https://t.co/DUX5Ofq5nk",FCBarcelona_cat,NEGATIVE
2019-05-29 19:03:19+00:00,"Eyes on the prize! 👀

#AjaxO19 #groaja https://t.co/UUxTS4lLm3",AFCAjax,POSITIVE
2019-04-02 09:00:51+00:00,RT @realmadriden: 💬 This is how Zidane responded to the first question at the pre-match press conference ahead of Wednesday's match against…,realmadridarab,NEGATIVE
2019-04-23 17:05:33+00:00,"💪 @fcbarcelona_tr  adına çok önemli bir hafta başlıyor! 🙌

⚽ @LaLiga'da şampiyonluktan 6 puan uzaklıktayız.
⚽ @FCBfemeni tarihinde ilk kez @UWCL'de yarı finale kalabilir.
⚽ @FCBmasia U19 Takımı @UEFAYouthLeague'de Final Four'da.",fcbarcelona_tr,NEGATIVE
2019-06-15 23:15:50+00:00,"RT @KCChiefs_Matt: Representatives from the #Chiefs and @FCBayernUS packed more than 11,000 pounds of food for those in need at @Harvesters…",FCBayernUS,POSITIVE
2019-03-13 21:42:56+00:00,"GGGOOOOAAAAALLLLLL!!!!

SADIO MANE...AGAIN!! 💥 https://t.co/n3eDO9cnYg",LFC,NEGATIVE
2019-02-24 19:00:35+00:00,"🎙 @OfficialAllegri reflects on Bologna win ➡️ https://t.co/L5NKvLM8cJ 

#BolognaJuve #FinoAllaFine https://t.co/JbNb1bhVOD",juventusfcen,NEGATIVE
2019-04-02 21:25:48+00:00,"Mnt 93: 4-4 LUAR BIASA,  Suarez menambah gol!! 

🔵🔴 #VillarrealBarça https://t.co/6MVwOFecLJ",fcbarcelona_id,NEGATIVE
2018-10-31 08:30:00+00:00,"👊 JOUR DE MATCH!
🆚 UD Melilla 
🏟 Álvarez Claro
⏰ 19:30 CET
🏆 Coupe du Roi
#⃣ #RMCopa https://t.co/8z1Vh4CCXY",realmadridfra,NEGATIVE
2019-01-25 11:16:20+00:00,"💪⚽ Vuelta a los entrenamientos de los jugadores disponibles del primer equipo en el campo 2. Trabajo de recuperación post partido. También entrenan Wague, Vilarrasa, Cuenca y Ballou del @FCBarcelonaB.
🔵🔴 #ForçaBarça https://t.co/9AuiESltTO",FCBarcelona_es,NEGATIVE
2019-04-18 08:30:43+00:00,"RT @LFCRetail: Reds, it’s here. The #LFC 2019/20 @nbfootball Home and Goalkeeper Kit is available to pre-order now. [On sale &amp; in stores 09…",LFCIndonesia,NEGATIVE
2019-06-03 10:35:00+00:00,"Pure happiness. 🙌 

#SixTimes https://t.co/fLzllff9CL",LFC,POSITIVE
2018-11-28 15:36:51+00:00,"🇫🇷 @Benzema au @realmadrid: 
✅ 300 VICTOIRES 
⚽ 202 BUTS

Cliquez le lien pour voir ses meilleures réalisations! 
📺 https://t.co/7K5qFZYPqE https://t.co/biX8fHs2xe",realmadridfra,NEGATIVE
2018-12-13 15:47:55+00:00,"RT @FCBayern: Ab Freitag ist #FCBayernTVLive für eine Woche frei empfangbar! 👍📺

https://t.co/s0pXqdFC8z",FCBayern_FB,NEGATIVE
2018-12-02 19:01:02+00:00,"🔄 Mnt 70: Pergantian pertama FC Barcelona
🔺 @CarlesAle10
🔻 @KingArturo23
🔵🔴 #BarçaVillarreal #ForçaBarça",fcbarcelona_id,NEGATIVE
2019-05-18 15:08:02+00:00,"THE BIGGEST MOOD. 

#ROBBERY https://t.co/Gp3xk81EHz",FCBayernUS,NEGATIVE
2019-04-17 19:01:12+00:00,@qdHazen Sounds pleasant,LFCUSA,POSITIVE
2019-02-02 12:26:20+00:00,"22 Rossoneri to travel to Rome for #RomaMilan 
Sono 22 i convocati di Mister Gattuso per la sfida dell'Olimpico https://t.co/AkyLFk9d72",acmilan,NEGATIVE
2019-04-28 10:22:12+00:00,"Semoga sukses, Bianconere! 🤞⚪⚫

📲 Ikuti Final #CoppaItaliaFemminile sore ini di @JuventusFCWomen. https://t.co/IKIiyz8fYy",juventusfcid,NEGATIVE
2019-05-06 13:24:51+00:00,"📰 إليكم تغطية إحصائية لمواجهة الليلة ضد بولونيا قبل صافرة البداية في سان سيرو 👈🏼 https://t.co/SrfBRbOgNl 
#ميلان_بولونيا https://t.co/E1rr4i24bT",acmilanar,NEGATIVE
2018-09-17 14:30:12+00:00,"💪💪💪
Topspielsieg - Tabellenführer! Die #FCBU17 gewann mit 2:1 bei der TSG 1899 Hoffenheim. #MiaSanMia #FCBayenCampus https://t.co/FN3zYo0SBy",FCBjuniorteam,NEGATIVE
2019-05-01 19:02:07+00:00,"⏰انطلاق مباراة #برشلونة_ليفربول في الكامب نو💥

📌ما توقعاتك للنتیجة؟🙌

#BarçaLFC💪#ForçaBarça https://t.co/bZCAzIO62a",fcbarcelona_ara,NEGATIVE
2019-03-25 18:00:00+00:00,"✅ First training session of the week.
🌱 #RMCity https://t.co/Ssy1ZaYgI7",realmadriden,NEGATIVE
2019-07-02 11:28:06+00:00,"🔊 Mari kita sambut, @Adriien_Rabiiot! 🖐🖐🖐 https://t.co/U3tLYuuiQr",juventusfcid,NEGATIVE
2018-05-28 14:12:08+00:00,"Nachwuchsspieler Daniels #Ontuzans verlängert Vertrag.

➡️ https://t.co/nBZwrMqMFR #FCBU19 #FCBayernCampus https://t.co/d9EYYHGohq",FCBjuniorteam,NEGATIVE
2019-04-06 17:06:08+00:00,"🔜 #BarçaAtleti
着々と準備完了💪

🔵🔴 #ForçaBarça！ https://t.co/h8BVEfX5iV",fcbarcelona_jp,NEGATIVE
2019-06-01 13:56:27+00:00,"It's not just about the match. It's the occasion.

Family. Friends. Football. ❤️ https://t.co/ZQXkZ6xUcJ",LFC,POSITIVE
2018-05-25 13:56:40+00:00,"RT @realmadriden: ⭐💬 #Zidane and #Beckham: Part 3
Best Champions League memories.
#HereToCreate | @adidasfootball
-
📺 Full Interview: https…",realmadridjapan,POSITIVE
2019-04-15 18:20:00+00:00,"📌
Nuestra galería del #F95FCB:

📸 https://t.co/iZlmuzo950

#FCBayern https://t.co/PiOCTB28uj",FCBayernES,NEGATIVE
2019-04-23 19:31:32+00:00,"⏰Dimulai laga！
🔵🔴#AlavesBarça
#ForçaBarçaaaa💪 https://t.co/JvABf139va",fcbarcelona_id,NEGATIVE
2019-01-11 17:15:00+00:00,"#TFW the weekend finally arrives 🙌

#FridayFeeling #MiaSanMia https://t.co/KcEhrhjHmo",FCBayernEN,NEGATIVE
2019-04-02 20:40:12+00:00,"⚽後半5分　エカンビが同点弾
ビジャレアル2-2バルサ
#VillarrealBarça",fcbarcelona_jp,NEGATIVE
2019-04-14 11:11:08+00:00,"⚽️ โปรแกรมฟุตบอลวันนี้: ลิเวอร์พูล - เชลซี (พรีเมียร์ลีก) 
⏳ คิกออฟ 22.30 น.
📺 ถ่ายทอดสดทาง beIN sports 1

 https://t.co/g4kONs9PyY",ThaiLFC,NEGATIVE
2018-10-23 19:47:21+00:00,"⏸ نهاية الشوط الأول:
ريال_مدريد 1-0 فيكتوريا بلزن
#هلا_مدريد | #RMUCL https://t.co/c5Ixl2xU2v",realmadridarab,NEGATIVE
2019-04-19 11:07:04+00:00,"🎙 Allegri: «@MattiaPerin è fuori fino a fine stagione, così come @SamiKhedira e forse @MarioMandzukic9. @PauDybala_JR è fuori per 20 giorni, @douglascosta e Caceres per 10. @chiellini rientra forse contro l'Inter e @andreabarzagli2 sta meglio»

#JuveFiorentina #ForzaJuve",juventusfc,NEGATIVE
2019-06-14 17:05:37+00:00,"""Jogador de uma só temporada"", eles disseram.

Aham.
https://t.co/bgVcVXYKWB",LFCBrasil,NEGATIVE
2019-04-30 15:02:17+00:00,[🎥 EN DIRECTE] Segueix la roda de premsa d'@ivanrakitic i Ernesto Valverde en la prèvia del #BarçaLFC 👉 https://t.co/41pmkkB3h5 🔵🔴 #ForçaBarça https://t.co/bkmOpfDdhM,FCBarcelona_cat,NEGATIVE
2019-04-09 18:02:59+00:00,"🎙 روجاني: "" كلنا نعلم مدى أهمية كيليني. ستكون فرصة لأبذل كل ما لدي لملأ مكانه."" 
 #AjaxJuve #UCL #استعدوا #فورزا_يوفي https://t.co/GIQiNxXXW0",Juventusfcar,NEGATIVE
2019-03-17 21:49:48+00:00,"😎 Res millor que ser més líders abans de l’aturada per seleccions. Ens veiem en 15 dies, @laliga! 👋

🔵🔴 #ForçaBarça https://t.co/kYsUTzCKzM",FCBarcelona_cat,NEGATIVE
2018-02-22 10:34:08+00:00,"Soncin: ""La mano va un po' meglio, ho già iniziato la riabilitazione.  Per quanto riguarda la seconda domanda, sono state due grandi emozioni;  la prima da protagonista, ma alla fine scelgo il derby con la prima  squadra. Un'emozione indescrivibile"". https://t.co/vvQgy4V6jI",acmilanyouth,NEGATIVE
2019-05-05 10:42:18+00:00,⚫⚪ تمنياتنا بعيد ميلاد سعيد لدومنيكو ماروكينو صاحب ال 137 ظهور للبيانكونيري! 🎂 https://t.co/EDC0SVDoFp,Juventusfcar,NEGATIVE
2019-04-20 11:38:27+00:00,RT @_cordev: Vaaamoos @FCBayernES 🙌🙌🙌🔥🔥🔥,FCBayernES,NEGATIVE
2018-08-21 17:29:54+00:00,Tooooooooooooooooor,FCBjuniorteam,NEGATIVE
2018-11-24 10:04:42+00:00,Anpfiff zum Spiel der #FCBU19 gegen Eintracht Frankfurt am #FCBayernCampus. LIVE auf #FCBayernTVlive. #packmas https://t.co/HWVOSRzURY,FCBjuniorteam,NEGATIVE
2019-01-27 23:30:00+00:00,"📺⚽👌 Cliquez sur l'image pour voir les BUTS de notre victoire sur le @RCDEspanyol!  
#RMLiga | #HalaMadrid 👇

https://t.co/WAJzE6O9sl",realmadridfra,NEGATIVE
2019-01-16 19:13:22+00:00,"79’ دخول كونتي و خروج كوتروني
يوفنتوس 1️⃣
ميلان 0️⃣

#فورزا_يوفي 🏴🏳️ #SuperCup #JuveMilan 🏆",Juventusfcar,NEGATIVE
2019-02-27 21:38:35+00:00,"79' VIRGIL VAN DIJK!!!! Gol keempat bagi The Reds.

Anfield bergemuruh!

[4-0]

#LIVWAT https://t.co/1ZJFoTV0vZ",LFCIndonesia,NEGATIVE
2019-02-19 21:54:12+00:00,"That's that ⚖️

All square at Anfield. See you at the Allianz 🏟️

#packmas #UCL #LFCFCB 0-0 https://t.co/pOJ0N61u8j",FCBayernEN,NEGATIVE
2018-12-18 13:10:41+00:00,"👑بينما يتأهب للتتويج بـ #الحذاء_الذهبي للمرة الخامسة😉

https://t.co/G9ej38q7yt",fcbarcelona_ara,NEGATIVE
2019-03-08 14:01:34+00:00,"🗣️ Coach Gattuso on Inter's situation: ""Do you think I am the type to poke into other people's business? I struggle to sleep at night because of my problems. My focus is on my team. My job is to maintain balance in the locker room and keep the mood calm""
#ChievoMilan",acmilan,POSITIVE
2018-07-17 17:03:13+00:00,Wenige Sekunden nach Anpfiff macht Otschi Wriedt das 1:0 für die #FCBAmateure beim FC Ingolstadt II.,FCBjuniorteam,NEGATIVE
2019-04-19 08:02:15+00:00,Menuju #JuveFiorentina dan kabar medis dari @SamiKhedira ➡️ https://t.co/lVQvcqShMX https://t.co/ddomQ0uQwG,juventusfcid,NEGATIVE
2018-07-29 19:08:25+00:00,"In 1️⃣2️⃣ Tagen geht’s los! 💪 

Toulouse International Ladies Cup @tilc2018 - mit den #FCBFrauen, @PSG_Feminines, @ArsenalWFC und @MontpellierHSC! ♦️ Ausflug nach Südfrankreich gefällig!? 😉☀️👍 #packmas https://t.co/4NX7PgLyWQ",FCBfrauen,NEGATIVE
2019-01-06 22:14:25+00:00,"🔝 Nada melhor que começar o ano com uma vitória importante. Parabéns, equipe! 👏
⚽️ #GetafeBarça (1-2)
🏆 @LaLigaBRA 

💪 #ForçaBarça 🔵🔴 https://t.co/pZI9fmE8dF",fcbarcelona_br,NEGATIVE
2019-05-09 22:23:57+00:00,RT @Mahmoud_Said72: @LFC_Arabic 9 منها 5 القاب,LFC_Arabic,NEGATIVE
2019-03-17 13:36:47+00:00,"مباراة خاصة تستحق أهداف خاصة: استمتعوا بأفضل 5⃣ أهداف في المباراة الأكثر إشتعالًا!🔝

#ميلان_إنتر #فورزا_ميلان 🔴⚫️ https://t.co/RrrWDr6wxm",acmilanar,NEGATIVE
2019-05-25 18:49:35+00:00,"¡DESCANSO EN BERLÍN! 

Gran primera mitad de nuestros chicos. 👏

#RBLFCB #MiaSanMia https://t.co/rO6cd4ff9b",FCBayernES,NEGATIVE
2018-08-06 16:30:00+00:00,"😉👋 #WelcomeAlex
Nouveau maillot, nouveau recrutement. Bienvenue au Real Madrid, @MrAlexHunter!
#HalaMadrid | #Predator | @EASPORTSFIFA | @adidasfootball https://t.co/KToXJOqhof",realmadridfra,NEGATIVE
2018-08-08 00:15:12+00:00,"RT @realmadrid: 💪 ¡El capitán!
@SergioRamos | #RMTour https://t.co/KZyVFQI6xT",realmadridfra,NEGATIVE
2018-05-25 12:16:10+00:00,"🎙 @ritaguari ""Il livello internazionale è altissimo e noi partiremo dalla fascia più bassa, quindi incontreremo le migliori d'Europa. L'obiettivo sarà bene figurare"" #AskRita https://t.co/VgABVC1Bk2",JuventusFCWomen,NEGATIVE
2019-06-29 16:20:01+00:00,Finalizó en cuartos de final el sueño de las Azzurre y las Bianconere en el Mundial #FIFAWWC. ¡Sois excepcionales! 👏🏻👏🏻👏🏻 #JuventusWomen https://t.co/tWFA6PHxub,juventusfces,NEGATIVE
2019-07-02 09:26:14+00:00,"🎙 @Adriien_Rabiiot: “Saya memilih untuk bermain sebagai gelandang kiri tetapi saya juga dapat bermain di dua gelandang, saya akan selalu siap untuk pelatih.”",juventusfcid,NEGATIVE
2018-11-11 20:03:18+00:00,"18' 🔁 | 0-0 | Cambio para el @realmadrid. Se retira @Casemiro y entra @DaniCeballos46. 
#RMLiga https://t.co/fCVyiRKBju",realmadrid,NEGATIVE
2019-05-30 13:24:41+00:00,"مورغان بويز يوقع على عقده الاحترافي الأول مع الريدز..💪

تهانينا يا مورغان! 🙌 https://t.co/IOK9mZwcMl",LFC_Arabic,NEGATIVE
2019-01-16 17:42:28+00:00,"8' Nice play, boys! @LucasPaqueta97 with a great through ball for Cutrone: Patrick finds @hakanc10 but the Turk heads the ball wide / Bella palla in verticale di Paquetá per Cutrone che trova Calhanoglu ma il turco non riesce a indirizzare di testa
#JuveMilan 0-0 #Supercoppa",acmilan,POSITIVE
2019-06-01 15:05:48+00:00,"Naci Ünüvar legt kracht uit: 'We hebben 3 spelers van 15 jaar en 8 jongens van Ajax O17.'

#AjaxO19 #ajafey https://t.co/lkfEuq1sWE",AFCAjax,NEGATIVE
2019-05-29 15:45:23+00:00,"Like our new Home jersey? 👕 Jump at the chance to own an official, worn and signed shirt from its debut game: #MilanFrosinone! Support #FondazioneMilan's activities and make your offer 👉🏻 https://t.co/ooF1lvO3NN 🔴⚫ https://t.co/owvOZdtELk",acmilan,POSITIVE
